Episode,Step,Action,Action_Description,Reward,Reward_Info,Ego_Vehicle_Ops_Value,Ego_Vehicle_Pose,Obstacle_Info,Traffic_Light,Done,Ego_Operation
0,0,121,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,-1.0,"{'JERK': [1.84, 2.88, 2.46, 1.5999999999999999, 1.1199999999999999, 1.28], 'TTC': [100000, 100000, 100000, 100000, 100000, 100000], 'collision_speed': 0, 'collision_type': 'None', 'distance': [12.698732, 14.924391, 18.064893, 21.101143, 23.664921, 25.988265], 'collision_probability': [0, 0, 0, 0, 0, 0]}","[{'acceleration': 0.63, 'throttle': 15.7, 'steering_target': 0.04, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.81}, {'acceleration': 1.55, 'throttle': 68.93, 'steering_target': 0.01, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.81}, {'acceleration': 0.57, 'throttle': 53.43, 'steering_target': 0.02, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 1.69}, {'acceleration': -0.87, 'throttle': 0.0, 'steering_target': 0.04, 'brake': 19.47, 'steering_rate': 100.0, 'speed': 1.69}, {'acceleration': -0.76, 'throttle': 0.0, 'steering_target': 0.22, 'brake': 18.12, 'steering_rate': 100.0, 'speed': 1.41}, {'acceleration': 0.47, 'throttle': 44.41, 'steering_target': 0.79, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 1.35}]","[{'vx': 0.02, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.55, 'vy': -6.81, 'px': 553080.68, 'py': 4182687.88, 'vz': 0.0}, {'vx': 0.0, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.54, 'vy': -0.55, 'px': 553093.0, 'py': 4182687.9, 'vz': -0.15}, {'vx': 0.0, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.54, 'vy': -1.6, 'px': 553092.68, 'py': 4182687.9, 'vz': 0.05}, {'vx': 0.0, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.55, 'vy': -1.61, 'px': 553092.29, 'py': 4182687.9, 'vz': 0.02}, {'vx': 0.0, 'ay': 0.0, 'az': 0.0, 'ax': -0.0, 'pz': 10.56, 'vy': -1.38, 'px': 553091.88, 'py': 4182687.9, 'vz': 0.0}, {'vx': 0.03, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.55, 'vy': -1.87, 'px': 553091.49, 'py': 4182687.9, 'vz': -0.0}]","[[{'acceleration': {'y': -1.54, 'x': -1.33, 'z': 0.0}, 'position': {'y': 4182694.64, 'x': 553111.36, 'z': 10.83}, 'volume': 3.31, 'type': 'VEHICLE', 'velocity': {'y': -8.06, 'x': -0.63, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182688.13, 'x': 553079.88, 'z': 10.83}, 'volume': 8.34, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': -0.0, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182688.04, 'x': 553079.19, 'z': 10.81}, 'volume': 8.98, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': -0.0, 'z': 0.0}}], [{'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182688.1, 'x': 553077.77, 'z': 10.82}, 'volume': 8.46, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': -0.0, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182691.8, 'x': 553067.04, 'z': 10.67}, 'volume': 0.05, 'type': 'PEDESTRIAN', 'velocity': {'y': -0.0, 'x': -0.0, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182646.62, 'x': 553125.14, 'z': 10.74}, 'volume': 0.3, 'type': 'PEDESTRIAN', 'velocity': {'y': 0.0, 'x': -0.0, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182644.18, 'x': 553124.84, 'z': 10.69}, 'volume': 0.25, 'type': 'PEDESTRIAN', 'velocity': {'y': 0.0, 'x': 0.0, 'z': 0.0}}], [{'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182688.12, 'x': 553075.85, 'z': 10.83}, 'volume': 8.19, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': -0.0, 'z': 0.0}}], [{'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182688.18, 'x': 553074.24, 'z': 10.82}, 'volume': 8.22, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': -0.0, 'z': 0.0}}, {'acceleration': {'y': -0.03, 'x': -0.01, 'z': 0.0}, 'position': {'y': 4182646.55, 'x': 553125.03, 'z': 10.7}, 'volume': 0.34, 'type': 'PEDESTRIAN', 'velocity': {'y': -0.87, 'x': -0.22, 'z': 0.0}}, {'acceleration': {'y': 0.02, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182644.82, 'x': 553124.71, 'z': 10.66}, 'volume': 1.16, 'type': 'PEDESTRIAN', 'velocity': {'y': 0.69, 'x': 0.08, 'z': 0.0}}]]","[3, 3, 3, 3, 3, 3]",False,"['SpeedUp', 'SpeedUp', 'SpeedUp', 'SpeedCut', 'SpeedCut', 'SpeedUp']"
0,1,127,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,1.6695701554888551,"{'JERK': [1.1800000000000002, 2.4400000000000004, 3.3599999999999994, 0.33999999999999986, 0.14, 1.54], 'TTC': [100000, 1.318296, 100000, 100000, 100000, 100000], 'collision_speed': 0, 'collision_type': 'None', 'distance': [18.060235, 11.176651, 6.358676, 9.486213, 17.034215, 24.499061], 'collision_probability': [0, 0, 0, 0, 0, 0]}","[{'acceleration': 1.13, 'throttle': 15.7, 'steering_target': -0.39, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.14}, {'acceleration': 1.72, 'throttle': 76.52, 'steering_target': -0.37, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.14}, {'acceleration': 1.09, 'throttle': 15.7, 'steering_target': -8.27, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.41}, {'acceleration': -0.13, 'throttle': 0.0, 'steering_target': 3.35, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 7.11}, {'acceleration': -2.36, 'throttle': 0.0, 'steering_target': 6.31, 'brake': 33.19, 'steering_rate': 100.0, 'speed': 7.02}, {'acceleration': -0.68, 'throttle': 0.0, 'steering_target': -8.99, 'brake': 16.01, 'steering_rate': 100.0, 'speed': 6.25}]","[{'vx': -0.05, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.56, 'vy': -6.13, 'px': 553066.18, 'py': 4182686.68, 'vz': 0.0}, {'vx': 0.44, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.56, 'vy': -5.6, 'px': 553083.92, 'py': 4182687.0, 'vz': -0.0}, {'vx': -0.02, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.55, 'vy': -7.15, 'px': 553081.44, 'py': 4182686.82, 'vz': -0.0}, {'vx': -0.07, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.55, 'vy': -7.21, 'px': 553081.08, 'py': 4182686.81, 'vz': -0.0}, {'vx': 0.23, 'ay': 0.0, 'az': 0.0, 'ax': -0.0, 'pz': 10.56, 'vy': -6.73, 'px': 553079.05, 'py': 4182686.78, 'vz': 0.0}, {'vx': 0.18, 'ay': 0.0, 'az': 0.0, 'ax': -0.0, 'pz': 10.56, 'vy': -6.25, 'px': 553077.69, 'py': 4182686.75, 'vz': 0.0}]","[[], [{'acceleration': {'y': -0.0, 'x': -0.01, 'z': 0.0}, 'position': {'y': 4182687.85, 'x': 553049.27, 'z': 10.94}, 'volume': 5.46, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': 0.0, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182676.77, 'x': 553065.03, 'z': 10.81}, 'volume': 7.88, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': 0.0, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182645.42, 'x': 553124.49, 'z': 10.93}, 'volume': 2.72, 'type': 'PEDESTRIAN', 'velocity': {'y': 0.0, 'x': 0.0, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.01, 'z': 0.0}, 'position': {'y': 4182667.31, 'x': 553000.57, 'z': 11.01}, 'volume': 1.72, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': 0.0, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182687.99, 'x': 553044.82, 'z': 10.83}, 'volume': 6.87, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': 0.0, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182678.42, 'x': 553068.13, 'z': 10.81}, 'volume': 7.73, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': 0.0, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182688.24, 'x': 553041.94, 'z': 10.93}, 'volume': 6.85, 'type': 'VEHICLE', 'velocity': {'y': -0.1, 'x': -0.11, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182679.07, 'x': 553069.2, 'z': 10.81}, 'volume': 9.59, 'type': 'VEHICLE', 'velocity': {'y': 0.03, 'x': 0.06, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182688.25, 'x': 553038.4, 'z': 11.0}, 'volume': 6.63, 'type': 'VEHICLE', 'velocity': {'y': -0.42, 'x': -0.49, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': 0.01, 'z': 0.0}, 'position': {'y': 4182679.99, 'x': 553071.37, 'z': 10.56}, 'volume': 12.25, 'type': 'VEHICLE', 'velocity': {'y': 2.51, 'x': 7.46, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182688.35, 'x': 553036.31, 'z': 10.9}, 'volume': 2.18, 'type': 'VEHICLE', 'velocity': {'y': -0.55, 'x': -0.61, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182680.85, 'x': 553073.31, 'z': 10.56}, 'volume': 10.81, 'type': 'VEHICLE', 'velocity': {'y': 2.51, 'x': 7.46, 'z': 0.0}}]]","[3, 3, 3, 3, 3, 3]",False,"['SpeedUp', 'SpeedUp', 'ChangeLaneToLeft', 'SpeedCut', 'EmergencyBrake', 'SpeedCut']"
0,2,138,A red Jeep is overtaking (near) the ego vehicle and switching lane.,1.9249454521256315,"{'JERK': [0.14000000000000012, 0.62, 0.54, 0.49999999999999994, 2.4399999999999995, 0.42000000000000015], 'TTC': [100000, 100000, 1.021186, 100000, 100000, 18.283985], 'collision_speed': 0, 'collision_type': 'None', 'distance': [10.843583, 11.957989, 12.68184, 12.996816, 13.316132, 13.681915], 'collision_probability': [0.14126529216154068, 0, 0, 0, 0, 0]}","[{'acceleration': 1.14, 'throttle': 15.7, 'steering_target': 1.18, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 7.45}, {'acceleration': 1.1, 'throttle': 17.72, 'steering_target': 1.18, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 7.45}, {'acceleration': 1.03, 'throttle': 15.81, 'steering_target': -38.95, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.48}, {'acceleration': 0.74, 'throttle': 19.14, 'steering_target': 60.77, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.64}, {'acceleration': 0.43, 'throttle': 15.7, 'steering_target': 10.5, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.64}, {'acceleration': 0.15, 'throttle': 15.7, 'steering_target': 10.95, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.73}]","[{'vx': -0.05, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.56, 'vy': -7.45, 'px': 553045.66, 'py': 4182688.45, 'vz': 0.0}, {'vx': -0.04, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.56, 'vy': -6.36, 'px': 553066.12, 'py': 4182686.62, 'vz': -0.0}, {'vx': -2.19, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.56, 'vy': -6.27, 'px': 553063.77, 'py': 4182686.73, 'vz': -0.0}, {'vx': -1.53, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.55, 'vy': -6.46, 'px': 553062.92, 'py': 4182686.91, 'vz': 0.0}, {'vx': -1.53, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.55, 'vy': -6.46, 'px': 553062.92, 'py': 4182686.91, 'vz': 0.0}, {'vx': -1.11, 'ay': 0.0, 'az': 0.0, 'ax': 0.0, 'pz': 10.56, 'vy': -6.59, 'px': 553060.97, 'py': 4182687.36, 'vz': 0.0}]","[[{'acceleration': {'y': -0.07, 'x': 0.91, 'z': 0.0}, 'position': {'y': 4182680.18, 'x': 553130.62, 'z': 10.89}, 'volume': 3.03, 'type': 'VEHICLE', 'velocity': {'y': -0.91, 'x': 28.9, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182695.14, 'x': 552995.38, 'z': 10.85}, 'volume': 7.34, 'type': 'VEHICLE', 'velocity': {'y': 0.22, 'x': -0.4, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182667.15, 'x': 553001.2, 'z': 10.67}, 'volume': 7.45, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': -0.0, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182670.71, 'x': 553041.07, 'z': 10.71}, 'volume': 0.02, 'type': 'UNKNOWN', 'velocity': {'y': -0.0, 'x': -0.0, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182670.71, 'x': 553041.35, 'z': 10.73}, 'volume': 0.0, 'type': 'UNKNOWN', 'velocity': {'y': 0.0, 'x': -0.0, 'z': 0.0}}], [{'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182688.79, 'x': 553005.51, 'z': 10.58}, 'volume': 17.71, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': -0.0, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182688.13, 'x': 553071.77, 'z': 10.82}, 'volume': 7.14, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': 0.0, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182680.37, 'x': 553094.27, 'z': 10.85}, 'volume': 5.72, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': 0.0, 'z': 0.0}}], [{'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182689.42, 'x': 553004.51, 'z': 10.71}, 'volume': 19.99, 'type': 'VEHICLE', 'velocity': {'y': 0.09, 'x': -0.11, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182688.03, 'x': 553070.42, 'z': 10.82}, 'volume': 7.26, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': -0.14, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182679.91, 'x': 553098.51, 'z': 10.55}, 'volume': 6.12, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': 0.24, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182670.22, 'x': 553076.66, 'z': 10.66}, 'volume': 25.18, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': 0.0, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182667.25, 'x': 553008.41, 'z': 11.16}, 'volume': 2.39, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': 0.0, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182689.16, 'x': 553004.09, 'z': 10.75}, 'volume': 11.43, 'type': 'VEHICLE', 'velocity': {'y': 0.11, 'x': -0.14, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182688.16, 'x': 553069.49, 'z': 10.83}, 'volume': 7.61, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': -0.19, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182680.11, 'x': 553100.2, 'z': 10.62}, 'volume': 6.64, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': 0.31, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182670.43, 'x': 553076.46, 'z': 10.66}, 'volume': 23.76, 'type': 'VEHICLE', 'velocity': {'y': 0.12, 'x': -1.17, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182689.84, 'x': 553003.51, 'z': 10.56}, 'volume': 7.85, 'type': 'VEHICLE', 'velocity': {'y': 0.16, 'x': -0.2, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182688.09, 'x': 553068.45, 'z': 10.82}, 'volume': 7.66, 'type': 'VEHICLE', 'velocity': {'y': 0.01, 'x': -0.29, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': 0.01, 'z': 0.0}, 'position': {'y': 4182679.93, 'x': 553104.11, 'z': 10.71}, 'volume': 4.18, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': 0.47, 'z': 0.0}}]]","[3, 0, 0, 3, 0, 0]",False,"['ChangeLaneToRight', 'ChangeLaneToRight', 'TurnLeft', 'TurnRight', 'TurnRight', 'TurnRight']"
